locus	stress	time	resolution	chr	start	end	control24	stress24	delta24	controlCHH	stressCHH	deltaCHH	mid
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524100	14524200	0.0	0.0	0.0	0.0299681337181336	0.025773809523809497	-0.0041943241943241	14524150.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524200	14524300	0.0	0.0	0.0	0.05607430121319	0.024352191018857598	-0.0317221101943324	14524250.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524300	14524400	0.0	0.0	0.0	0.031951286261631	0.031139390622149196	-0.0008118956394818	14524350.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524400	14524500	0.0	0.0	0.0	0.0142269253380364	0.026455026455026398	0.01222810111699	14524450.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524500	14524600	0.0	0.0	0.0	0.0166615791615791	0.0333333333333332	0.0166717541717541	14524550.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524600	14524700	0.0	0.0	0.0	0.0143298059964726	0.029938271604938102	0.0156084656084655	14524650.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524700	14524800	0.0831925278	0.0	-0.0831925278	0.0102089268755935	0.0128205128205127	0.0026115859449192	14524750.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524800	14524900	0.2780897079	0.05002885369999999	-0.2280608542	0.0610164141414141	0.0	-0.0610164141414141	14524850.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14524900	14525000	0.020798132	0.0264760118	0.0056778798	0.034090909090909	0.025425903119868597	-0.0086650059710404	14524950.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525000	14525100	0.2780897079	0.05002885369999999	-0.2280608542	0.0657894736842105	0.0	-0.0657894736842105	14525050.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525100	14525200	0.7689839752	0.7839892279999999	0.0150052528	0.0113636363636363	0.125	0.1136363636363637	14525150.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525200	14525300	0.3387652738	0.4560597157	0.1172944419	0.0	0.0	0.0	14525250.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525300	14525400	0.5467465934	1.042209648	0.4954630546	0.0416666666666666	0.013888888888888902	-0.0277777777777777	14525350.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525400	14525500	1.14659113	1.2544550243	0.1078638943	0.1914462081128747	0.0182379349046016	-0.1732082732082731	14525450.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525500	14525600	0.4159626392	0.2511685712	-0.164794068	0.0443117590295009	0.011494252873563204	-0.0328175061559377	14525550.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525600	14525700	0.2301034871	0.1117503865	-0.1183531006	0.0435906685906686	0.027022417153996104	-0.0165682514366725	14525650.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525700	14525800	0.2780897079	0.12558428559999998	-0.1525054223	0.032051282051282	0.0261483886483886	-0.0059028934028934	14525750.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525800	14525900	0.0	0.0	0.0	0.0324987402368354	0.0349159108087678	0.0024171705719324	14525850.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14525900	14526000	0.0	0.0	0.0	0.0230942582794434	0.0372917891436408	0.0141975308641974	14525950.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14526000	14526100	0.0	0.0	0.0	0.0112135176651305	0.0381042460791563	0.0268907284140258	14526050.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14526100	14526200	0.0	0.0	0.0	0.024603893489763	0.0190336008788389	-0.0055702926109241	14526150.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14526200	14526300	0.0	0.0	0.0	0.0094165010226716	0.031616914375535	0.0222004133528634	14526250.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14526300	14526400	0.0	0.0	0.0	0.0157752472969864	0.0307607649998953	0.0149855177029089	14526350.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14526400	14526500	0.0	0.0	0.0	0.0215175565175565	0.026166096068056702	0.0046485395505002	14526450.0
LHB1B2_RWA3_heat_loss	heat	6h	100	2	14526500	14526600	0.0	0.0	0.0	0.0363501683501683	0.010442039442039398	-0.0259081289081289	14526550.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14519500	14519600	0.0	0.0	0.0	0.0322140822140821	0.0316661614738537	-0.0005479207402284	14519550.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14519600	14519700	0.0	0.0	0.0	0.028916847041847	0.0238492063492064	-0.0050676406926406	14519650.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14519700	14519800	0.0	0.0	0.0	0.0474026129488313	0.0402386964886964	-0.0071639164601349	14519750.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14519800	14519900	0.0	0.0	0.0	0.0309480676328502	0.027199074074074098	-0.0037489935587761	14519850.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14519900	14520000	0.0	0.0	0.0	0.0105234371363403	0.0490868748933264	0.0385634377569861	14519950.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520000	14520100	0.0	0.0	0.0	0.0218650793650793	0.0304166666666666	0.0085515873015873	14520050.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520100	14520200	0.0	0.0	0.0	0.0059242308670225	0.015096618357487799	0.0091723874904653	14520150.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520200	14520300	0.0	0.0	0.0	0.0075396825396825	0.0127865961199293	0.0052469135802468	14520250.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520300	14520400	0.0	0.0	0.0	0.0363425925925925	0.012065544608648004	-0.0242770479839445	14520350.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520400	14520500	0.0	0.0	0.0	0.0469806763285023	0.0459711383624426	-0.0010095379660597	14520450.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520500	14520600	0.0	0.0	0.0	0.0417989417989417	0.018383768561187796	-0.0234151732377539	14520550.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520600	14520700	0.0	0.0	0.0	0.0161324786324786	0.0398656898656898	0.0237332112332112	14520650.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520700	14520800	0.0	0.0	0.0	0.0407809983896939	0.0157407407407407	-0.0250402576489532	14520750.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520800	14520900	0.0	0.0	0.0	0.0544871794871794	0.011752136752136697	-0.0427350427350427	14520850.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14520900	14521000	0.0	0.0	0.0	0.0313846191382422	0.024027409372236897	-0.0073572097660053	14520950.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521000	14521100	0.0	0.0	0.0	0.0301011264720941	0.0387826032987322	0.0086814768266381	14521050.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521100	14521200	0.0	0.0	0.0	0.0296536796536796	0.017344440071712798	-0.0123092395819668	14521150.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521200	14521300	0.0	0.0	0.0	0.0331746031746031	0.0318988643231067	-0.0012757388514964	14521250.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521300	14521400	0.0	0.0	0.0	0.0335555555555555	0.0237037037037037	-0.0098518518518518	14521350.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521400	14521500	0.0	0.0	0.0	0.0161396574440052	0.039434343434343294	0.0232946859903381	14521450.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521500	14521600	0.0	0.0	0.0	0.0553075396825396	0.0481162356162356	-0.007191304066304	14521550.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521600	14521700	0.0	0.0	0.0	0.0509971509971509	0.029861619861619802	-0.0211355311355311	14521650.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521700	14521800	0.0	0.0	0.0	0.0380130084740144	0.0363254880496259	-0.0016875204243885	14521750.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521800	14521900	0.0	0.0	0.0	0.0225191475191474	0.0586040502707168	0.0360849027515694	14521850.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14521900	14522000	0.0	0.0	0.0	0.0478395061728395	0.012857673727238998	-0.0349818324456005	14521950.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522000	14522100	0.0	0.0	0.0	0.0222056878306877	0.0364367934932449	0.0142311056625572	14522050.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522100	14522200	0.0	0.0	0.0	0.0296606326466396	0.021846682478866397	-0.0078139501677732	14522150.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522200	14522300	0.0	0.0	0.0	0.0262626262626262	0.0376683501683501	0.0114057239057239	14522250.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522300	14522400	0.0	0.0	0.0	0.0563803299097416	0.0324651655534008	-0.0239151643563408	14522350.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522400	14522500	0.0	0.0	0.0	0.0651171579743007	0.033087679516250905	-0.0320294784580498	14522450.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522500	14522600	0.2301034871	0.0	-0.2301034871	0.0516604168778081	0.0680699332873245	0.0164095164095164	14522550.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522600	14522700	1.3127782716	0.211808094	-1.1009701776	0.1124956851427439	0.0995918367346938	-0.0129038484080501	14522650.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522700	14522800	0.3828184419	0.8711487469999999	0.4883303051	0.5713379124232514	0.5144162607684167	-0.0569216516548346	14522750.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522800	14522900	1.5005630322	1.6810751663	0.1805121341	0.5045156749568513	0.30771251406545513	-0.1968031608913962	14522850.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14522900	14523000	0.9471681888	0.9975149825	0.0503467937	0.7540786613278191	0.7213414479039479	-0.0327372134238711	14522950.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523000	14523100	0.5664118567	0.45605971570000003	-0.110352141	0.7840277777777778	0.5958890963792925	-0.1881386813984852	14523050.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523100	14523200	0.8463725075	1.0142720514	0.1678995439	0.748030303030303	0.6509726898615787	-0.0970576131687243	14523150.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523200	14523300	1.2228009925	0.7635081780000001	-0.4592928145	0.8177777777777777	0.5822491840499504	-0.2355285937278273	14523250.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523300	14523400	0.4034531146	0.418643444	0.0151903294	0.3744565436579956	0.3788690476190475	0.0044125039610519	14523350.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523400	14523500	0.7929770856	0.18145947890000003	-0.6115176067	0.5774016203703703	0.3652507282208687	-0.2121508921495017	14523450.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523500	14523600	1.0279943811	0.23148833260000012	-0.7965060485	0.4010310179665018	0.27304920555208567	-0.1279818124144161	14523550.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523600	14523700	0.0	0.0	0.0	0.0194444444444444	0.008299039780521199	-0.0111454046639232	14523650.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523700	14523800	0.0	0.0	0.0	0.0392677215257859	0.0288978433190956	-0.0103698782066903	14523750.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523800	14523900	0.0	0.0	0.0	0.0210631156283329	0.0314999412825498	0.0104368256542169	14523850.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14523900	14524000	0.0	0.0	0.0	0.0352969631378722	0.0284494966313148	-0.0068474665065574	14523950.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524000	14524100	0.0	0.0	0.0	0.05359404178338	0.028001223313723303	-0.0255928184696567	14524050.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524100	14524200	0.0	0.0	0.0	0.0299681337181336	0.025272366522366498	-0.0046957671957671	14524150.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524200	14524300	0.0	0.0	0.0	0.05607430121319	0.0290564373897707	-0.0270178638234193	14524250.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524300	14524400	0.0	0.0	0.0	0.031951286261631	0.030962576601521796	-0.0009887096601092	14524350.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524400	14524500	0.0	0.0	0.0	0.0142269253380364	0.0204932927155148	0.0062663673774784	14524450.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524500	14524600	0.0	0.0	0.0	0.0166615791615791	0.0236243386243385	0.0069627594627594	14524550.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524600	14524700	0.0	0.0	0.0	0.0143298059964726	0.01335639668973	-0.0009734093067426	14524650.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524700	14524800	0.0831925278	0.0	-0.0831925278	0.0102089268755935	0.0135031635031634	0.0032942366275699	14524750.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524800	14524900	0.2780897079	0.05002885369999999	-0.2280608542	0.0610164141414141	0.017794871794871804	-0.0432215423465423	14524850.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14524900	14525000	0.020798132	0.0264760118	0.0056778798	0.034090909090909	0.0231481481481481	-0.0109427609427609	14524950.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525000	14525100	0.2780897079	0.05002885369999999	-0.2280608542	0.0657894736842105	0.011904761904761897	-0.0538847117794486	14525050.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525100	14525200	0.7689839752	0.7839892279999999	0.0150052528	0.0113636363636363	0.0	-0.0113636363636363	14525150.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525200	14525300	0.3387652738	0.4560597157	0.1172944419	0.0	0.0	0.0	14525250.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525300	14525400	0.5467465934	1.042209648	0.4954630546	0.0416666666666666	0.016129032258064502	-0.0255376344086021	14525350.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525400	14525500	1.14659113	1.2544550243	0.1078638943	0.1914462081128747	0.0092592592592593	-0.1821869488536154	14525450.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525500	14525600	0.4159626392	0.2511685712	-0.164794068	0.0443117590295009	0.003267973856209104	-0.0410437851732918	14525550.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525600	14525700	0.2301034871	0.1117503865	-0.1183531006	0.0435906685906686	0.023919753086419703	-0.0196709155042489	14525650.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525700	14525800	0.2780897079	0.12558428559999998	-0.1525054223	0.032051282051282	0.0248229548229548	-0.0072283272283272	14525750.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525800	14525900	0.0	0.0	0.0	0.0324987402368354	0.021713306534735098	-0.0107854337021003	14525850.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14525900	14526000	0.0	0.0	0.0	0.0230942582794434	0.0384773662551439	0.0153831079757005	14525950.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14526000	14526100	0.0	0.0	0.0	0.0112135176651305	0.024467017347996098	0.0132534996828656	14526050.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14526100	14526200	0.0	0.0	0.0	0.024603893489763	0.013470518678852	-0.011133374810911	14526150.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14526200	14526300	0.0	0.0	0.0	0.0094165010226716	0.017437926058615598	0.008021425035944	14526250.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14526300	14526400	0.0	0.0	0.0	0.0157752472969864	0.0316243740156782	0.0158491267186918	14526350.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14526400	14526500	0.0	0.0	0.0	0.0215175565175565	0.0326471059804392	0.0111295494628827	14526450.0
LHB1B2_RWA3_heat_loss	heat	12h	100	2	14526500	14526600	0.0	0.0	0.0	0.0363501683501683	0.0109316979316979	-0.0254184704184704	14526550.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14519500	14519600	0.0	0.0	0.0	0.0322140822140821	0.028894678690874198	-0.0033194035232079	14519550.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14519600	14519700	0.0	0.0	0.0	0.028916847041847	0.006600487634970401	-0.0223163594068766	14519650.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14519700	14519800	0.0	0.0	0.0	0.0474026129488313	0.015615337043908405	-0.0317872759049229	14519750.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14519800	14519900	0.0	0.0	0.0	0.0309480676328502	0.019907407407407398	-0.0110406602254428	14519850.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14519900	14520000	0.0	0.0	0.0	0.0105234371363403	0.0256893667861409	0.0151659296498006	14519950.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520000	14520100	0.0	0.0	0.0	0.0218650793650793	0.0260493827160492	0.0041843033509699	14520050.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520100	14520200	0.0	0.0	0.0	0.0059242308670225	0.0299096032791683	0.0239853724121458	14520150.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520200	14520300	0.0	0.0	0.0	0.0075396825396825	0.004889455782313	-0.0026502267573695	14520250.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520300	14520400	0.0	0.0	0.0	0.0363425925925925	0.0352751654475792	-0.0010674271450133	14520350.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520400	14520500	0.0	0.0	0.0	0.0469806763285023	0.0286529895225547	-0.0183276868059476	14520450.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520500	14520600	0.0	0.0	0.0	0.0417989417989417	0.002150537634408596	-0.0396484041645331	14520550.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520600	14520700	0.0	0.0	0.0	0.0161324786324786	0.030740466798158998	0.0146079881656804	14520650.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520700	14520800	0.0	0.0	0.0	0.0407809983896939	0.0150513285024154	-0.0257296698872785	14520750.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520800	14520900	0.0	0.0	0.0	0.0544871794871794	0.008821733821733797	-0.0456654456654456	14520850.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14520900	14521000	0.0	0.0	0.0	0.0313846191382422	0.0240868454661557	-0.0072977736720865	14520950.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521000	14521100	0.0	0.0	0.0	0.0301011264720941	0.017784604881379	-0.0123165215907151	14521050.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521100	14521200	0.0	0.0	0.0	0.0296536796536796	0.0251803751803752	-0.0044733044733044	14521150.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521200	14521300	0.0	0.0	0.0	0.0331746031746031	0.0393333333333332	0.0061587301587301	14521250.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521300	14521400	0.0	0.0	0.0	0.0335555555555555	0.019913419913419897	-0.0136421356421356	14521350.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521400	14521500	0.0	0.0	0.0	0.0161396574440052	0.0	-0.0161396574440052	14521450.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521500	14521600	0.0	0.0	0.0	0.0553075396825396	0.040123456790123496	-0.0151840828924161	14521550.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521600	14521700	0.0	0.0	0.0	0.0509971509971509	0.0263358009511855	-0.0246613500459654	14521650.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521700	14521800	0.0	0.0	0.0	0.0380130084740144	0.017857142857142797	-0.0201558656168716	14521750.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521800	14521900	0.0	0.0	0.0	0.0225191475191474	0.0036907536907536988	-0.0188283938283937	14521850.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14521900	14522000	0.0	0.0	0.0	0.0478395061728395	0.017631673881673898	-0.0302078322911656	14521950.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522000	14522100	0.0	0.0	0.0	0.0222056878306877	0.0220452069716775	-0.0001604808590102	14522050.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522100	14522200	0.0	0.0	0.0	0.0296606326466396	0.013977306218685499	-0.0156833264279541	14522150.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522200	14522300	0.0	0.0	0.0	0.0262626262626262	0.0120550745550746	-0.0142075517075516	14522250.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522300	14522400	0.0	0.0	0.0	0.0563803299097416	0.024766573295985	-0.0316137566137566	14522350.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522400	14522500	0.0	0.0	0.0	0.0651171579743007	0.016704459561602304	-0.0484126984126984	14522450.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522500	14522600	0.2301034871	0.0	-0.2301034871	0.0516604168778081	0.0315389924085576	-0.0201214244692505	14522550.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522600	14522700	1.3127782716	0.211808094	-1.1009701776	0.1124956851427439	0.1125837742504408	8.808910769690648e-05	14522650.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522700	14522800	0.3828184419	0.8711487469999999	0.4883303051	0.5713379124232514	0.5164858897289772	-0.0548520226942741	14522750.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522800	14522900	1.5005630322	1.6810751663	0.1805121341	0.5045156749568513	0.2936741363211952	-0.2108415386356561	14522850.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14522900	14523000	0.9471681888	0.9975149825	0.0503467937	0.7540786613278191	0.7229729729729731	-0.0311056883548459	14522950.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523000	14523100	0.5664118567	0.45605971570000003	-0.110352141	0.7840277777777778	0.522859811565952	-0.2611679662118258	14523050.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523100	14523200	0.8463725075	1.0142720514	0.1678995439	0.748030303030303	0.5505050505050506	-0.1975252525252525	14523150.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523200	14523300	1.2228009925	0.7635081780000001	-0.4592928145	0.8177777777777777	0.6261823361823363	-0.1915954415954414	14523250.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523300	14523400	0.4034531146	0.418643444	0.0151903294	0.3744565436579956	0.3653120882740449	-0.0091444553839507	14523350.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523400	14523500	0.7929770856	0.18145947890000003	-0.6115176067	0.5774016203703703	0.22672371031746036	-0.35067791005291	14523450.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523500	14523600	1.0279943811	0.23148833260000012	-0.7965060485	0.4010310179665018	0.15606758832565282	-0.244963429640849	14523550.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523600	14523700	0.0	0.0	0.0	0.0194444444444444	0.0336683549646511	0.0142239105202067	14523650.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523700	14523800	0.0	0.0	0.0	0.0392677215257859	0.0358232879270747	-0.0034444335987112	14523750.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523800	14523900	0.0	0.0	0.0	0.0210631156283329	0.0254353134787915	0.0043721978504586	14523850.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14523900	14524000	0.0	0.0	0.0	0.0352969631378722	0.0361402486402485	0.0008432855023763	14523950.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524000	14524100	0.0	0.0	0.0	0.05359404178338	0.0284749190080073	-0.0251191227753727	14524050.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524100	14524200	0.0	0.0	0.0	0.0299681337181336	0.019570707070707	-0.0103974266474266	14524150.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524200	14524300	0.0	0.0	0.0	0.05607430121319	0.031421767532878606	-0.0246525336803114	14524250.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524300	14524400	0.0	0.0	0.0	0.031951286261631	0.0320221022245009	7.081596286990371e-05	14524350.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524400	14524500	0.0	0.0	0.0	0.0142269253380364	0.0170301783264745	0.0028032529884381	14524450.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524500	14524600	0.0	0.0	0.0	0.0166615791615791	0.0325132275132274	0.0158516483516483	14524550.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524600	14524700	0.0	0.0	0.0	0.0143298059964726	0.0196649029982362	0.0053350970017636	14524650.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524700	14524800	0.0831925278	0.0	-0.0831925278	0.0102089268755935	0.032303807303807205	0.0220948804282137	14524750.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524800	14524900	0.2780897079	0.05002885369999999	-0.2280608542	0.0610164141414141	0.0432098765432099	-0.0178065375982042	14524850.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14524900	14525000	0.020798132	0.0264760118	0.0056778798	0.034090909090909	0.0395622895622895	0.0054713804713805	14524950.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525000	14525100	0.2780897079	0.05002885369999999	-0.2280608542	0.0657894736842105	0.0315806878306879	-0.0342087858535226	14525050.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525100	14525200	0.7689839752	0.7839892279999999	0.0150052528	0.0113636363636363	0.0096153846153847	-0.0017482517482516	14525150.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525200	14525300	0.3387652738	0.4560597157	0.1172944419	0.0	0.1052631578947368	0.1052631578947368	14525250.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525300	14525400	0.5467465934	1.042209648	0.4954630546	0.0416666666666666	0.0027777777777776985	-0.0388888888888889	14525350.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525400	14525500	1.14659113	1.2544550243	0.1078638943	0.1914462081128747	0.007936507936507992	-0.1835097001763667	14525450.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525500	14525600	0.4159626392	0.2511685712	-0.164794068	0.0443117590295009	0.0308823529411765	-0.0134294060883244	14525550.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525600	14525700	0.2301034871	0.1117503865	-0.1183531006	0.0435906685906686	0.038825757575757604	-0.004764911014911	14525650.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525700	14525800	0.2780897079	0.12558428559999998	-0.1525054223	0.032051282051282	0.025976800976801	-0.006074481074481	14525750.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525800	14525900	0.0	0.0	0.0	0.0324987402368354	0.030555555555555496	-0.0019431846812799	14525850.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14525900	14526000	0.0	0.0	0.0	0.0230942582794434	0.020827495102857398	-0.002266763176586	14525950.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14526000	14526100	0.0	0.0	0.0	0.0112135176651305	0.029330265015748702	0.0181167473506182	14526050.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14526100	14526200	0.0	0.0	0.0	0.024603893489763	0.032903439153439	0.008299545663676	14526150.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14526200	14526300	0.0	0.0	0.0	0.0094165010226716	0.0382183908045976	0.028801889781926	14526250.0
LHB1B2_RWA3_heat_loss	heat	24h	100	2	14526300	14526400	0.0	0.0	0.0	0.0157752472969864	0.0341376015289058	0.0183623542319194	14526350.0
